11:59:33 INFO  === wrds_lead_lag_scan.py: Tier 1 confirmed pairs, applying lead_lag_scan.py's methodology to WRDS-sourced data ===
11:59:33 INFO  Tier 1: 103 confirmed pairs to scan
11:59:44 INFO  ok    GVKEY101343_01W/GVKEY101343_03W: best_lag=0 corr*=0.697(n=9028) corr0=0.697(n=9028) lift=0.000
11:59:44 INFO  ok    GVKEY103200_01W/GVKEY103200_02W: best_lag=0 corr*=0.705(n=8139) corr0=0.705(n=8139) lift=0.000
11:59:45 INFO  ok    GVKEY200647_01W/GVKEY225081_01W: best_lag=0 corr*=0.975(n=7133) corr0=0.975(n=7133) lift=0.000
11:59:45 INFO  ok    GVKEY203783_01W/GVKEY205162_01W: best_lag=0 corr*=0.977(n=7740) corr0=0.977(n=7740) lift=0.000
11:59:45 INFO  ok    GVKEY208821_01W/GVKEY208821_02W: best_lag=0 corr*=0.508(n=7542) corr0=0.508(n=7542) lift=0.000
11:59:45 INFO  ok    GVKEY209101_01W/SGL: best_lag=0 corr*=-0.288(n=106) corr0=-0.288(n=106) lift=0.000
11:59:45 INFO  ok    GVKEY211453_01W/GVKEY211453_02W: best_lag=0 corr*=0.921(n=7864) corr0=0.921(n=7864) lift=0.000
11:59:46 INFO  ok    GVKEY220833_02W/GVKEY220833_05W: best_lag=0 corr*=0.976(n=6046) corr0=0.976(n=6046) lift=0.000
11:59:46 INFO  ok    GVKEY221636_01W/GVKEY221636_03W: best_lag=0 corr*=0.623(n=2233) corr0=0.623(n=2233) lift=0.000
11:59:46 INFO  ok    GVKEY222186_01W/GVKEY225081_01W: best_lag=0 corr*=0.949(n=7110) corr0=0.949(n=7110) lift=0.000
11:59:46 INFO  ok    GVKEY222186_01W/GVKEY225244_01W: best_lag=0 corr*=0.808(n=6034) corr0=0.808(n=6034) lift=0.000
11:59:46 INFO  ok    GVKEY278136_01W/GVKEY278136_02W: best_lag=0 corr*=0.653(n=4851) corr0=0.653(n=4851) lift=0.000
11:59:46 INFO  ok    HBAN/KEY: best_lag=0 corr*=0.658(n=10654) corr0=0.658(n=10654) lift=0.000
11:59:47 INFO  ok    HIG/STI: best_lag=0 corr*=0.531(n=6033) corr0=0.531(n=6033) lift=0.000
11:59:47 INFO  ok    HON/TDY: best_lag=0 corr*=0.408(n=6561) corr0=0.408(n=6561) lift=0.000
11:59:47 INFO  ok    ICE/ITW: best_lag=0 corr*=0.440(n=5061) corr0=0.440(n=5061) lift=0.000
11:59:47 INFO  ok    ICE/LOW: best_lag=0 corr*=0.404(n=5061) corr0=0.404(n=5061) lift=0.000
11:59:47 INFO  ok    ICE/MMC: best_lag=0 corr*=0.441(n=5061) corr0=0.441(n=5061) lift=0.000
11:59:48 INFO  ok    ICE/NDAQ: best_lag=0 corr*=0.585(n=5061) corr0=0.585(n=5061) lift=0.000
11:59:48 INFO  ok    ICE/PAYX: best_lag=0 corr*=0.445(n=5061) corr0=0.445(n=5061) lift=0.000
11:59:48 INFO  ok    ICE/QQQ: best_lag=0 corr*=0.525(n=5061) corr0=0.525(n=5061) lift=0.000
11:59:48 INFO  ok    ICE/SPGI: best_lag=0 corr*=0.470(n=5061) corr0=0.470(n=5061) lift=0.000
11:59:48 INFO  ok    ICE/V: best_lag=0 corr*=0.496(n=4475) corr0=0.496(n=4475) lift=0.000
11:59:49 INFO  ok    IEX/SON: best_lag=0 corr*=0.401(n=9213) corr0=0.401(n=9213) lift=0.000
11:59:49 INFO  ok    IWM/TEL: best_lag=0 corr*=0.734(n=4655) corr0=0.734(n=4655) lift=0.000
11:59:49 INFO  ok    JPM/WTW: best_lag=0 corr*=0.405(n=6175) corr0=0.405(n=6175) lift=0.000
11:59:49 INFO  ok    LAMR/LYV: best_lag=0 corr*=0.462(n=5036) corr0=0.462(n=5036) lift=0.000
11:59:49 INFO  ok    MAS/V: best_lag=0 corr*=0.439(n=4475) corr0=0.439(n=4475) lift=0.000
11:59:50 INFO  ok    MA/PLXS: best_lag=0 corr*=0.402(n=4931) corr0=0.402(n=4931) lift=0.000
11:59:50 INFO  ok    MCHP/SLAB: best_lag=0 corr*=0.554(n=6481) corr0=0.554(n=6481) lift=0.000
11:59:50 INFO  ok    MET/TM: best_lag=0 corr*=0.416(n=6473) corr0=0.416(n=6473) lift=0.000
11:59:50 INFO  ok    MTRN/VOYA: best_lag=0 corr*=0.415(n=3186) corr0=0.415(n=3186) lift=0.000
11:59:50 INFO  ok    MTX/WRK: best_lag=0 corr*=0.484(n=7981) corr0=0.484(n=7981) lift=0.000
11:59:51 INFO  ok    MTX/WY: best_lag=0 corr*=0.460(n=8354) corr0=0.460(n=8354) lift=0.000
11:59:51 INFO  ok    NWBI/PB: best_lag=0 corr*=0.477(n=6824) corr0=0.477(n=6824) lift=0.000
11:59:51 INFO  ok    NWP/PERMNO58659: best_lag=0 corr*=0.713(n=786) corr0=0.713(n=786) lift=0.000
11:59:51 INFO  ok    PAG/RJF: best_lag=0 corr*=0.417(n=7343) corr0=0.417(n=7343) lift=0.000
11:59:51 INFO  ok    PEG/PERMNO14058: best_lag=0 corr*=0.509(n=72) corr0=0.509(n=72) lift=0.000
11:59:52 INFO  ok    PFS/WSBC: best_lag=0 corr*=0.723(n=5776) corr0=0.723(n=5776) lift=0.000
11:59:52 INFO  ok    QCOM/QQQ: best_lag=0 corr*=0.670(n=6745) corr0=0.670(n=6745) lift=0.000
11:59:52 INFO  ok    QQQ/WTW: best_lag=0 corr*=0.408(n=6175) corr0=0.408(n=6175) lift=0.000
11:59:52 INFO  ok    RITM/STBA: best_lag=0 corr*=0.414(n=3176) corr0=0.414(n=3176) lift=0.000
11:59:52 INFO  ok    SPGI/WTW: best_lag=0 corr*=0.418(n=6175) corr0=0.418(n=6175) lift=0.000
11:59:53 INFO  ok    SPY/VOO: best_lag=0 corr*=0.999(n=3851) corr0=0.999(n=3851) lift=0.000
11:59:53 INFO  ok    SPY/WTW: best_lag=0 corr*=0.511(n=6175) corr0=0.511(n=6175) lift=0.000
11:59:53 INFO  ok    TFC/TRMK: best_lag=0 corr*=0.459(n=10106) corr0=0.459(n=10106) lift=0.000
11:59:53 INFO  ok    UAA/UA: best_lag=0 corr*=1.000(n=5059) corr0=1.000(n=5059) lift=0.000
11:59:53 INFO  === 2/103 confirmed pairs show a non-zero lag with a correlation lift >= 0.05 over lag 0 ===
11:59:53 INFO  Of those, 2/2 also show a LOWER (more significant) EG p-value at the lagged alignment than at lag 0.
11:59:53 INFO  Saved -> output/research/wrds_lead_lag_scan_tier1.parquet
